Product_ID,Category,Sales,Date,Stock,Price,Color,Type,Discount,Region
P06047,Sofa,89.94,2022-06-14,134,586.53,Red,Metal,0.38,South
P06048,Sofa,44.77,2022-05-11,486,1829.75,Red,Wood,0.01,West
P06049,Bed,102.3,2022-07-22,477,1766.33,Green,Metal,0.17,North
P06050,Table,21.73,2022-11-23,86,1918.25,White,Metal,0.43,North
P06051,Bed,83.38,2022-04-08,90,1944.3,Black,Plastic,0.48,West
P06052,Sofa,59.14,2022-08-12,163,1193.72,Gray,Plastic,0.25,North
P06053,Bed,51.51,2023-07-30,451,327.11,Brown,Glass,0.04,East
P06054,Chair,49.78,2023-11-27,133,578.81,Green,Leather,0.37,South
P06055,Bed,71.08,2022-10-31,340,468.61,Gray,Leather,0.42,South
P06056,Sofa,34.7,2023-06-18,219,935.86,White,Plastic,0.42,West
P06057,Chair,75.66,2022-07-29,87,412.3,Green,Metal,0.16,North
P06058,Bed,4.75,2022-02-09,433,405.67,Brown,Plastic,0.22,South
P06059,Table,102.5,2022-09-11,154,1849.89,Black,Metal,0.32,West
P06060,Cabinet,49.06,2023-01-15,185,1739.37,Brown,Metal,0.19,North
P06061,Sofa,19.7,2023-02-03,163,997.18,Green,Glass,0.18,West
P06062,Sofa,74.62,2023-11-26,394,1470.47,White,Leather,0.02,East
P06063,Cabinet,25.97,2022-10-10,96,1397.41,Brown,Wood,0.38,North
P06064,Bed,58.38,2023-01-17,115,1978.68,Red,Metal,0.02,East
P06065,Sofa,75.21,2023-11-07,124,398.77,Green,Plastic,0.17,East
P06066,Bed,77.83,2023-01-03,89,1708.58,Blue,Plastic,0.32,North
P06067,Cabinet,2.04,2023-04-02,213,1053.92,Black,Leather,0.26,North
P06068,Bed,38.27,2023-12-18,479,1572.22,White,Metal,0.41,North
P06069,Table,62.25,2022-12-26,308,533.89,Brown,Leather,0.42,North
P06070,Bed,58.12,2022-11-28,157,74.57,White,Leather,0.25,West
P06071,Chair,47.58,2023-04-06,401,811.56,Blue,Metal,0.15,West
P06072,Sofa,62.7,2022-05-22,177,868.98,Red,Leather,0.32,East
P06073,Table,30.92,2023-10-12,377,755.51,Brown,Plastic,0.42,West
P06074,Sofa,95.87,2022-10-31,313,454.98,Brown,Leather,0.32,South
P06075,Chair,77.85,2023-03-25,395,79.05,Brown,Wood,0.16,West
P06076,Chair,33.48,2023-05-30,58,717.58,Brown,Metal,0.16,South
P06077,Table,126.15,2022-06-29,415,946.69,Gray,Leather,0.19,East
P06078,Table,124.41,2022-08-21,313,1394.9,White,Wood,0.43,South
P06079,Table,29.46,2023-12-18,274,809.01,Brown,Plastic,0.12,East
P06080,Chair,63.88,2023-01-22,5,1394.93,Red,Metal,0.11,East
P06081,Cabinet,36.53,2022-03-26,224,1848.14,Brown,Plastic,0.21,West
P06082,Chair,97.68,2023-04-04,302,487.05,Red,Glass,0.23,East
P06083,Cabinet,71.3,2023-04-13,322,617.06,Black,Wood,0.14,East
P06084,Sofa,9.88,2023-08-22,348,1015.68,Black,Leather,0.06,West
P06085,Bed,83.88,2023-08-25,52,1643.61,White,Plastic,0.18,West
P06086,Sofa,7.03,2023-08-27,370,168.92,Black,Glass,0.32,East
P06087,Chair,100.07,2023-08-17,74,1576.4,White,Glass,0.49,West
P06088,Chair,25.6,2023-11-29,149,927.47,White,Leather,0.31,West
P06089,Table,33.7,2023-01-08,378,767.72,White,Leather,0.1,East
P06090,Cabinet,107.54,2023-05-16,210,920.73,Green,Plastic,0.08,South
P06091,Table,57.86,2022-12-11,101,479.38,Brown,Glass,0.28,North
P06092,Cabinet,97.16,2023-04-16,116,1651.18,Green,Glass,0.31,North
P06093,Table,75.08,2023-07-24,188,691.76,Red,Wood,0.19,East
P06094,Table,28.56,2022-09-02,432,1343.92,Green,Metal,0.34,South
P06095,Bed,14.82,2023-01-05,292,218.84,Green,Leather,0.05,East
P06096,Chair,96.13,2022-10-30,442,729.95,Brown,Wood,0.3,North
P06097,Bed,15.04,2022-01-01,132,796.97,Green,Plastic,0.33,North
P06098,Table,88.85,2022-05-14,100,1293.23,Red,Plastic,0.11,West
P06099,Bed,86.44,2022-11-09,248,263.94,Black,Glass,0.38,East
P06100,Chair,131.06,2023-06-05,91,1669.96,White,Metal,0.47,South
P06101,Table,59.22,2022-12-29,172,1898.27,Gray,Leather,0.16,West
P06102,Bed,28.9,2022-03-04,254,830.41,Red,Leather,0.27,East
P06103,Bed,50.62,2023-05-27,40,1343.17,Gray,Metal,0.38,North
P06104,Sofa,30.42,2022-02-16,188,798.7,Green,Leather,0.46,East
P06105,Table,7.35,2022-12-20,234,72.61,Blue,Leather,0.13,South
P06106,Bed,47.3,2023-02-08,153,131.23,Blue,Plastic,0.05,North
P06107,Bed,22.62,2022-11-01,156,862.31,Brown,Metal,0.35,South
P06108,Cabinet,65.96,2023-04-05,229,1870.25,Green,Plastic,0.0,East
P06109,Sofa,77.0,2022-12-29,160,1794.92,Gray,Wood,0.41,North
P06110,Table,37.2,2023-01-07,97,436.77,Blue,Plastic,0.11,North
P06111,Cabinet,106.18,2022-07-16,350,400.56,Green,Glass,0.35,South
P06112,Sofa,80.42,2023-11-22,435,786.02,White,Leather,0.3,East
P06113,Table,43.93,2023-10-10,267,967.62,Blue,Wood,0.22,East
P06114,Table,3.34,2022-04-21,382,921.04,Blue,Leather,0.03,South
P06115,Table,77.9,2022-12-04,468,858.06,Black,Leather,0.11,West
P06116,Bed,109.59,2023-06-08,263,1819.0,Brown,Metal,0.13,West
P06117,Cabinet,37.1,2023-02-08,116,164.69,Gray,Metal,0.3,South
P06118,Chair,122.09,2022-07-31,256,1065.1,Gray,Wood,0.07,West
P06119,Cabinet,19.32,2023-12-21,258,1088.71,Red,Plastic,0.02,West
P06120,Table,68.34,2023-02-07,91,1675.64,Gray,Leather,0.24,South
P06121,Sofa,18.69,2022-12-11,112,1979.62,Black,Plastic,0.13,West
P06122,Cabinet,67.0,2023-09-06,346,1083.72,Blue,Leather,0.1,North
P06123,Sofa,64.87,2022-09-09,242,1302.8,Green,Plastic,0.09,South
P06124,Bed,44.42,2023-08-04,229,1036.4,White,Plastic,0.14,East
P06125,Cabinet,46.3,2023-06-29,383,1544.09,White,Plastic,0.31,West
P06126,Cabinet,29.19,2022-01-04,225,1931.59,Gray,Wood,0.22,South
P06127,Cabinet,45.99,2023-10-24,430,1488.1,Black,Glass,0.18,North
P06128,Cabinet,66.17,2023-11-12,396,129.36,Gray,Plastic,0.37,North
P06129,Cabinet,70.8,2022-07-22,447,1371.53,Black,Wood,0.1,East
P06130,Chair,52.86,2022-12-19,235,1797.18,Red,Plastic,0.29,North
P06131,Sofa,80.98,2023-11-01,231,849.22,White,Metal,0.28,East
P06132,Chair,35.62,2022-10-11,290,263.55,Gray,Glass,0.45,North
P06133,Table,59.89,2023-05-25,338,1636.23,White,Plastic,0.11,East
P06134,Bed,53.28,2022-09-27,112,68.2,Brown,Leather,0.48,East
P06135,Chair,55.76,2022-01-10,470,1260.0,Black,Metal,0.4,South
P06136,Cabinet,35.09,2022-03-15,270,1403.28,Brown,Wood,0.01,South
P06137,Chair,14.16,2022-05-29,167,595.58,Green,Glass,0.5,North
P06138,Cabinet,2.51,2023-10-21,14,1413.39,Brown,Metal,0.46,West
P06139,Sofa,17.95,2023-01-04,230,242.63,Gray,Wood,0.47,North
P06140,Bed,19.47,2022-05-02,53,814.42,Black,Glass,0.26,South
P06141,Table,92.92,2022-03-14,9,1706.98,Blue,Glass,0.31,North
P06142,Bed,20.37,2022-05-04,457,419.33,White,Metal,0.42,South
P06143,Bed,33.66,2023-09-17,451,457.43,Gray,Metal,0.07,East
P06144,Sofa,61.63,2023-10-06,9,1927.01,Gray,Glass,0.08,East
P06145,Sofa,98.83,2023-05-01,209,933.16,Green,Leather,0.06,West
P06146,Sofa,97.44,2022-05-03,258,1279.15,Brown,Glass,0.12,South
P06147,Table,68.56,2023-01-19,186,1015.24,White,Metal,0.2,West
P06148,Cabinet,88.39,2022-10-07,440,1945.63,Blue,Glass,0.3,East
P06149,Bed,28.86,2023-01-16,357,65.18,Black,Plastic,0.5,North
P06150,Bed,12.51,2022-10-14,303,486.24,Brown,Wood,0.08,West
P06151,Chair,18.94,2022-03-04,106,359.56,Black,Leather,0.38,South
P06152,Sofa,25.42,2023-02-09,170,1554.35,Green,Leather,0.18,East
P06153,Sofa,66.94,2022-01-25,14,877.39,Black,Leather,0.44,East
P06154,Chair,10.28,2023-11-16,264,592.84,Brown,Metal,0.05,North
P06155,Bed,23.5,2022-08-08,448,170.55,Green,Plastic,0.02,West
P06156,Cabinet,40.0,2023-02-21,300,1824.01,Gray,Metal,0.4,West
P06157,Sofa,77.78,2023-05-24,374,985.99,Blue,Wood,0.42,South
P06158,Table,90.34,2022-08-09,291,781.0,Green,Leather,0.31,East
P06159,Bed,62.98,2022-02-11,36,1047.66,Green,Glass,0.19,West
P06160,Table,45.04,2022-01-12,440,304.93,Blue,Plastic,0.09,East
P06161,Bed,109.3,2022-09-10,373,900.18,Blue,Plastic,0.14,North
P06162,Bed,87.3,2023-03-23,175,1144.25,Blue,Leather,0.05,East
P06163,Cabinet,67.62,2023-12-18,442,995.17,White,Plastic,0.12,North
P06164,Table,51.34,2022-01-02,233,207.24,Gray,Metal,0.06,South
P06165,Sofa,27.43,2022-05-05,88,953.89,Gray,Wood,0.48,South
P06166,Bed,23.63,2023-11-19,353,1277.25,Blue,Plastic,0.25,East
P06167,Cabinet,32.82,2023-11-01,490,1338.16,Gray,Metal,0.36,North
P06168,Cabinet,45.13,2022-12-17,398,647.56,Black,Metal,0.19,West
P06169,Chair,20.68,2022-06-07,207,1967.8,Red,Metal,0.48,West
P06170,Chair,7.67,2022-12-14,200,277.8,White,Metal,0.01,North
P06171,Bed,67.59,2023-02-02,425,798.04,Gray,Leather,0.03,North
P06172,Bed,38.63,2023-03-14,237,1153.78,Red,Glass,0.38,West
P06173,Bed,57.7,2023-03-03,95,172.71,Blue,Metal,0.23,South
P06174,Table,38.41,2023-02-25,290,1487.48,Black,Wood,0.13,South
P06175,Chair,15.79,2022-11-16,155,241.87,Brown,Metal,0.36,East
P06176,Chair,107.89,2022-05-30,40,371.58,White,Wood,0.04,North
P06177,Bed,95.93,2023-10-15,193,1177.4,Brown,Glass,0.36,East
P06178,Bed,83.71,2023-05-21,16,97.16,Blue,Glass,0.4,South
P06179,Cabinet,65.13,2023-05-10,419,1060.64,Red,Plastic,0.34,South
P06180,Cabinet,67.27,2022-10-01,255,289.68,Gray,Leather,0.34,East
P06181,Bed,63.91,2023-03-11,487,1685.8,Brown,Wood,0.15,East
P06182,Table,128.4,2022-06-06,359,320.04,White,Plastic,0.28,North
P06183,Sofa,11.99,2023-10-27,171,1157.65,Green,Plastic,0.38,South
P06184,Bed,41.78,2023-12-14,439,1944.78,Red,Plastic,0.11,South
P06185,Chair,5.97,2022-06-06,481,1487.15,Green,Plastic,0.47,West
P06186,Sofa,51.17,2022-12-27,294,244.83,Green,Metal,0.35,South
P06187,Chair,96.89,2022-05-11,245,1580.35,Blue,Glass,0.28,East
P06188,Sofa,100.06,2023-08-26,13,1463.55,Blue,Metal,0.37,South
P06189,Table,30.67,2022-04-06,148,141.97,White,Glass,0.31,South
P06190,Sofa,69.79,2023-03-21,357,1388.24,Blue,Glass,0.26,East
P06191,Sofa,79.43,2022-05-16,247,612.84,Black,Metal,0.16,East
P06192,Table,120.96,2023-07-18,134,1711.7,Black,Plastic,0.3,South
P06193,Table,93.92,2022-03-14,211,1959.96,Green,Metal,0.32,South
P06194,Sofa,94.22,2022-05-17,288,126.03,Gray,Leather,0.3,East
P06195,Sofa,66.74,2023-02-13,346,59.54,Black,Metal,0.02,West
P06196,Cabinet,6.3,2022-10-04,170,358.52,Blue,Metal,0.14,North
P06197,Sofa,120.77,2022-05-16,190,936.18,Gray,Leather,0.45,West
P06198,Sofa,52.29,2022-08-07,254,1458.27,Black,Leather,0.12,North
P06199,Chair,45.9,2023-10-17,390,1547.13,Brown,Leather,0.21,East
P06200,Sofa,39.47,2022-07-30,450,1209.78,Green,Metal,0.33,South
P06201,Chair,2.6,2022-12-21,468,1272.79,Green,Plastic,0.35,East
P06202,Bed,26.76,2023-02-19,479,895.28,Blue,Metal,0.43,North
P06203,Bed,74.59,2022-12-07,344,734.47,White,Leather,0.4,East
P06204,Chair,50.5,2022-02-12,108,484.97,White,Wood,0.3,North
P06205,Table,46.39,2022-01-17,426,1978.78,Gray,Plastic,0.31,South
P06206,Bed,15.59,2023-04-21,240,87.8,Gray,Wood,0.19,South
P06207,Table,120.27,2022-07-17,349,672.83,Brown,Plastic,0.2,West
P06208,Table,48.61,2023-07-04,167,1108.9,Gray,Leather,0.46,North
P06209,Sofa,85.72,2023-09-07,354,1819.51,Brown,Metal,0.3,South
P06210,Table,55.62,2022-07-21,24,1912.13,Blue,Glass,0.03,West
P06211,Bed,17.38,2022-02-12,160,1109.86,Blue,Glass,0.49,South
P06212,Sofa,91.21,2023-04-18,413,706.64,White,Leather,0.49,South
P06213,Bed,50.14,2023-02-22,392,427.07,Gray,Plastic,0.23,North
P06214,Cabinet,77.23,2023-03-13,284,600.07,Red,Metal,0.41,West
P06215,Table,54.49,2023-03-07,234,57.69,Brown,Metal,0.22,West
P06216,Sofa,74.04,2022-09-26,437,1208.68,Gray,Leather,0.31,East
P06217,Chair,35.35,2023-11-07,378,339.56,Green,Wood,0.15,South
P06218,Cabinet,23.31,2022-02-09,360,1156.66,Brown,Wood,0.4,East
P06219,Bed,12.08,2022-06-21,127,1049.13,Black,Glass,0.05,East
P06220,Sofa,68.78,2022-02-01,104,1175.41,Green,Leather,0.24,North
P06221,Bed,115.26,2022-07-14,171,1182.01,Brown,Leather,0.05,West
P06222,Sofa,89.58,2022-09-19,487,1362.31,Green,Metal,0.13,East
P06223,Sofa,34.37,2023-05-20,400,480.57,Gray,Leather,0.1,South
P06224,Chair,41.45,2023-09-22,450,1833.18,Blue,Plastic,0.4,South
P06225,Cabinet,104.86,2023-08-31,189,1510.03,Black,Plastic,0.5,North
P06226,Bed,26.42,2023-05-01,448,777.33,Green,Metal,0.08,West
P06227,Cabinet,107.19,2023-05-17,367,949.05,White,Wood,0.0,South
P06228,Table,51.5,2023-04-24,223,1206.27,Blue,Metal,0.1,West
P06229,Sofa,8.76,2022-06-13,0,1333.21,Gray,Glass,0.23,North
P06230,Cabinet,44.36,2022-08-29,308,399.24,Green,Leather,0.17,North
P06231,Cabinet,23.04,2022-04-19,136,1170.87,Red,Glass,0.49,South
P06232,Table,13.26,2023-02-08,274,214.6,Brown,Plastic,0.26,East
P06233,Sofa,13.42,2023-09-12,22,1258.14,White,Glass,0.2,South
P06234,Sofa,84.72,2023-11-11,279,53.07,Red,Metal,0.02,North
P06235,Sofa,2.76,2022-09-14,241,71.32,Green,Glass,0.09,South
P06236,Sofa,11.14,2023-11-21,177,1119.99,White,Leather,0.06,East
P06237,Bed,26.72,2022-01-22,199,1559.53,Blue,Glass,0.02,West
P06238,Bed,11.49,2023-12-22,251,1819.94,Red,Glass,0.4,East
P06239,Bed,15.02,2023-11-13,395,1166.79,Gray,Leather,0.5,West
P06240,Cabinet,76.78,2022-06-02,176,343.07,Gray,Leather,0.49,West
P06241,Sofa,64.56,2023-04-08,411,889.36,Black,Metal,0.23,East
P06242,Chair,4.2,2022-11-09,472,536.62,Blue,Metal,0.07,North
P06243,Bed,39.19,2022-12-21,463,1863.86,White,Leather,0.3,West
P06244,Cabinet,69.02,2023-04-06,334,1108.5,Green,Leather,0.04,South
P06245,Chair,74.22,2022-12-11,211,557.0,Red,Glass,0.3,South
P06246,Table,21.19,2023-03-28,88,1998.16,Gray,Glass,0.27,West
P06247,Sofa,41.38,2023-12-01,434,235.82,Gray,Leather,0.49,North
P06248,Chair,43.25,2023-05-15,435,1509.2,Red,Glass,0.43,South
P06249,Table,50.53,2023-12-16,492,1020.97,Blue,Plastic,0.12,West
P06250,Chair,20.94,2023-12-27,177,424.89,White,Leather,0.25,South
P06251,Chair,121.28,2023-05-11,458,1044.41,Red,Leather,0.45,North
P06252,Bed,64.34,2023-06-29,42,1687.49,Gray,Plastic,0.44,North
P06253,Table,12.62,2022-06-18,378,342.23,White,Leather,0.06,South
P06254,Sofa,28.54,2023-12-29,337,595.67,Green,Glass,0.08,West
P06255,Cabinet,42.37,2022-02-19,457,1855.02,Green,Leather,0.43,North
P06256,Bed,52.36,2022-01-16,326,573.58,Green,Plastic,0.3,North
P06257,Chair,49.27,2023-10-17,14,1344.92,Blue,Metal,0.18,East
P06258,Cabinet,52.3,2023-02-18,452,1240.55,Green,Glass,0.2,North
P06259,Cabinet,94.28,2023-08-15,478,1963.67,Black,Wood,0.32,West
P06260,Table,99.79,2023-07-11,183,293.5,Gray,Glass,0.29,North
P06261,Bed,29.62,2023-02-04,311,206.45,White,Wood,0.02,South
P06262,Bed,39.05,2023-03-04,327,1706.52,Black,Wood,0.41,South
P06263,Chair,38.47,2022-05-06,215,1265.04,Blue,Glass,0.27,South
P06264,Table,63.9,2023-04-03,450,1707.32,White,Wood,0.28,North
P06265,Chair,66.27,2023-03-14,348,1421.11,Gray,Glass,0.42,South
P06266,Cabinet,3.3,2023-01-27,403,681.65,White,Glass,0.37,West
P06267,Table,56.07,2023-02-26,440,1754.73,Green,Leather,0.38,East
P06268,Bed,88.66,2022-06-11,306,640.74,Black,Plastic,0.27,South
P06269,Bed,68.9,2023-04-09,336,190.28,Gray,Metal,0.48,South
P06270,Table,74.18,2023-01-31,104,1217.12,Black,Wood,0.21,South
P06271,Sofa,9.29,2023-09-27,438,165.04,Brown,Plastic,0.17,South
P06272,Table,16.02,2023-03-09,408,1479.02,Brown,Plastic,0.23,North
P06273,Sofa,19.62,2022-12-13,340,1737.67,Black,Metal,0.47,North
P06274,Sofa,70.89,2022-12-06,72,986.95,White,Metal,0.46,West
P06275,Table,19.54,2023-11-08,306,1741.65,Gray,Glass,0.41,South
P06276,Bed,19.78,2023-01-13,455,633.67,White,Glass,0.12,East
P06277,Sofa,18.59,2022-05-14,419,585.63,Green,Plastic,0.0,West
P06278,Bed,29.45,2022-06-17,43,970.78,Red,Wood,0.3,South
P06279,Bed,18.87,2023-11-29,148,56.01,Green,Wood,0.08,West
P06280,Sofa,125.34,2022-06-13,330,352.48,Blue,Leather,0.28,North
P06281,Sofa,44.82,2023-06-27,257,850.3,Green,Glass,0.27,South
P06282,Table,116.01,2022-05-11,197,666.61,Gray,Glass,0.37,South
P06283,Cabinet,11.06,2022-09-12,145,1638.99,Gray,Metal,0.01,West
P06284,Cabinet,66.06,2022-03-20,136,1397.8,Red,Leather,0.18,East
P06285,Cabinet,68.32,2023-09-06,382,1154.07,Blue,Metal,0.37,North
P06286,Table,63.86,2022-10-15,478,707.94,White,Metal,0.02,East
P06287,Sofa,26.82,2023-12-26,153,160.93,Blue,Leather,0.37,West
P06288,Chair,47.1,2022-07-19,333,883.02,Blue,Glass,0.25,North
P06289,Chair,26.64,2022-01-31,321,1318.08,Red,Metal,0.03,West
P06290,Table,5.12,2023-08-28,364,291.12,Blue,Plastic,0.21,West
P06291,Table,22.59,2023-11-18,192,460.48,Gray,Glass,0.05,North
P06292,Chair,29.0,2023-03-24,81,1739.0,Brown,Plastic,0.32,South
P06293,Bed,28.92,2023-02-02,256,797.11,Brown,Metal,0.42,North
P06294,Bed,39.06,2022-06-06,471,519.87,Blue,Leather,0.39,East
P06295,Cabinet,29.33,2022-05-13,354,1353.93,Blue,Glass,0.35,South
P06296,Chair,10.2,2022-10-31,469,1352.73,Green,Metal,0.43,East
P06297,Chair,42.82,2023-01-29,271,1834.56,Red,Glass,0.01,North
P06298,Table,19.3,2023-05-13,324,1090.7,Gray,Metal,0.29,West
P06299,Cabinet,1.5,2022-02-19,69,1336.14,Red,Metal,0.27,East
P06300,Sofa,72.4,2023-03-14,252,824.75,Blue,Wood,0.31,South
P06301,Sofa,3.04,2023-01-05,241,1171.99,Green,Plastic,0.21,North
P06302,Sofa,100.53,2023-07-13,93,783.48,Black,Wood,0.37,West
P06303,Sofa,46.98,2022-03-12,108,1412.56,Green,Glass,0.34,East
P06304,Sofa,69.88,2023-04-16,4,853.41,Gray,Plastic,0.43,South
P06305,Bed,65.49,2023-11-14,142,183.99,Brown,Metal,0.24,South
P06306,Chair,42.8,2023-11-22,398,1255.14,Brown,Plastic,0.46,North
P06307,Cabinet,66.64,2023-02-01,154,1905.35,Gray,Glass,0.35,North
P06308,Cabinet,86.73,2022-11-01,67,625.08,White,Wood,0.05,South
P06309,Bed,73.08,2022-07-31,166,1960.64,Black,Leather,0.48,East
P06310,Bed,50.03,2022-01-27,218,86.52,Black,Plastic,0.43,South
P06311,Sofa,56.93,2023-03-29,476,878.51,Gray,Leather,0.44,West
P06312,Cabinet,9.27,2023-07-22,37,405.46,Black,Leather,0.48,East
P06313,Table,46.02,2023-06-03,179,1397.6,Red,Leather,0.02,South
P06314,Bed,27.78,2022-03-27,283,804.92,Black,Leather,0.47,North
P06315,Bed,108.58,2023-07-17,158,254.83,Brown,Plastic,0.49,South
P06316,Cabinet,91.48,2022-05-31,15,1144.32,Blue,Leather,0.32,West
P06317,Table,102.19,2022-04-17,77,386.85,Red,Wood,0.34,South
P06318,Table,19.6,2022-09-10,498,1961.86,White,Wood,0.42,North
P06319,Cabinet,9.13,2023-10-10,41,1653.71,White,Glass,0.18,South
P06320,Bed,75.14,2022-05-13,52,1771.13,Blue,Plastic,0.09,North
P06321,Sofa,106.78,2023-05-09,243,1524.45,Green,Leather,0.09,North
P06322,Chair,11.08,2022-11-09,364,85.86,Green,Plastic,0.02,East
P06323,Cabinet,89.24,2023-04-19,313,1071.92,Blue,Wood,0.33,West
P06324,Bed,116.81,2022-04-22,391,351.11,White,Wood,0.08,East
P06325,Cabinet,112.21,2023-04-08,15,1993.06,Green,Leather,0.26,North
P06326,Bed,57.47,2023-12-15,180,914.01,White,Plastic,0.12,North
P06327,Cabinet,66.38,2023-06-12,13,1680.44,Blue,Glass,0.34,North
P06328,Chair,10.75,2023-06-19,345,1781.75,Brown,Metal,0.45,North
P06329,Sofa,119.3,2022-08-21,395,1871.88,Blue,Plastic,0.45,South
P06330,Chair,17.52,2022-08-07,271,333.33,Red,Metal,0.48,North
P06331,Chair,101.64,2022-04-03,82,1937.6,Gray,Glass,0.41,West
P06332,Chair,108.64,2022-05-05,24,251.23,White,Glass,0.45,West
P06333,Chair,122.43,2022-05-26,47,695.58,White,Wood,0.19,South
P06334,Bed,17.32,2023-04-24,306,1841.07,Black,Plastic,0.39,East
P06335,Table,30.89,2023-11-28,129,1245.94,Brown,Metal,0.17,East
P06336,Cabinet,46.89,2022-06-23,146,1277.17,Gray,Metal,0.27,East
P06337,Table,8.5,2023-11-25,63,265.58,Gray,Wood,0.45,South
P06338,Cabinet,35.48,2022-01-10,193,1318.51,White,Leather,0.15,East
P06339,Bed,7.03,2022-11-25,439,1110.01,Red,Plastic,0.27,West
P06340,Sofa,17.0,2022-05-15,194,1384.0,Blue,Plastic,0.18,South
P06341,Cabinet,71.81,2022-08-24,13,1122.22,Red,Metal,0.16,South
P06342,Sofa,4.15,2022-01-22,223,767.41,Green,Metal,0.27,South
P06343,Table,80.54,2022-09-13,250,797.64,Black,Leather,0.42,East
P06344,Cabinet,51.62,2023-04-17,312,1554.84,Green,Wood,0.31,South
P06345,Cabinet,114.61,2023-09-23,346,413.65,White,Plastic,0.16,North
P06346,Table,65.81,2023-11-07,450,1603.08,Black,Plastic,0.06,South
P06347,Chair,37.38,2023-01-04,258,96.1,Brown,Leather,0.26,West
P06348,Sofa,96.14,2023-10-22,237,310.0,Red,Glass,0.13,North
P06349,Sofa,147.54,2022-06-11,167,1294.24,Brown,Leather,0.33,East
P06350,Table,101.41,2022-06-23,316,1895.18,Black,Wood,0.42,North
P06351,Sofa,33.97,2022-10-16,266,977.99,Green,Glass,0.5,West
P06352,Sofa,41.89,2022-01-27,31,245.17,Red,Metal,0.21,South
P06353,Cabinet,44.67,2022-03-16,181,1150.2,Black,Plastic,0.21,South
P06354,Bed,59.58,2023-12-08,363,1813.35,Black,Metal,0.35,South
P06355,Bed,7.07,2023-10-19,5,1972.8,Red,Plastic,0.18,South
P06356,Bed,33.57,2022-11-17,196,1448.71,Blue,Leather,0.03,South
P06357,Cabinet,3.1,2023-01-02,172,762.25,Black,Wood,0.2,East
P06358,Cabinet,134.27,2023-06-04,434,1215.09,Green,Metal,0.23,North
P06359,Cabinet,7.62,2022-01-14,217,916.74,Gray,Glass,0.4,South
P06360,Bed,80.72,2022-05-30,325,777.22,Black,Glass,0.36,South
P06361,Table,5.67,2022-06-04,27,456.99,Green,Wood,0.38,East
P06362,Chair,38.62,2023-03-29,400,1400.8,Blue,Plastic,0.06,East
P06363,Bed,67.7,2023-09-21,41,1686.87,Black,Glass,0.36,East
P06364,Bed,35.76,2023-04-30,105,1676.63,Brown,Leather,0.09,South
P06365,Sofa,70.33,2023-02-11,331,1473.09,Green,Plastic,0.33,South
P06366,Cabinet,78.33,2022-05-17,446,1664.73,Red,Wood,0.02,South
P06367,Bed,65.95,2022-09-20,447,1959.72,Brown,Plastic,0.11,East
P06368,Cabinet,37.5,2023-11-23,283,591.81,White,Wood,0.1,South
P06369,Bed,25.14,2022-03-21,423,165.82,White,Leather,0.08,North
P06370,Chair,92.65,2023-08-09,303,1793.88,Blue,Wood,0.12,East
P06371,Chair,32.21,2022-04-18,276,1384.06,Blue,Wood,0.18,East
P06372,Chair,16.29,2022-05-06,146,107.84,Blue,Glass,0.38,North
P06373,Chair,71.64,2023-05-12,482,404.22,Green,Plastic,0.03,West
P06374,Chair,15.26,2022-11-28,87,1726.85,Gray,Glass,0.35,West
P06375,Chair,34.19,2023-07-01,447,1749.92,Green,Metal,0.36,North
P06376,Bed,32.4,2022-10-03,340,1957.11,Brown,Wood,0.33,West
P06377,Sofa,45.62,2023-05-15,53,872.53,Brown,Wood,0.49,East
P06378,Sofa,115.69,2023-04-29,166,1252.98,Black,Wood,0.3,North
P06379,Cabinet,50.47,2022-11-15,279,348.42,White,Plastic,0.28,West
P06380,Sofa,89.66,2023-04-21,63,1195.08,Red,Plastic,0.04,South
P06381,Bed,9.63,2022-05-13,118,464.27,Brown,Leather,0.27,North
P06382,Cabinet,1.54,2022-03-10,182,747.92,Red,Leather,0.39,North
P06383,Chair,123.45,2022-05-31,90,1869.41,Red,Plastic,0.33,South
P06384,Chair,100.76,2022-07-21,19,1990.1,White,Metal,0.2,East
P06385,Chair,96.14,2022-06-03,17,1308.51,Gray,Metal,0.17,South
P06386,Table,132.68,2022-06-29,162,1035.51,Green,Glass,0.07,North
P06387,Chair,54.96,2022-12-04,10,470.98,Brown,Metal,0.0,South
P06388,Bed,15.09,2022-11-30,34,1011.59,Brown,Leather,0.21,West
P06389,Bed,14.31,2023-06-25,188,412.4,Red,Wood,0.14,North
P06390,Table,43.08,2023-07-11,445,688.84,Gray,Leather,0.11,West
P06391,Bed,57.98,2022-10-20,491,426.75,Green,Plastic,0.13,South
P06392,Sofa,87.62,2023-11-03,162,832.72,Black,Metal,0.44,South
P06393,Bed,96.49,2023-07-23,262,295.62,Blue,Metal,0.28,East
P06394,Bed,122.77,2023-07-10,110,566.48,Gray,Leather,0.29,East
P06395,Table,32.95,2022-04-21,274,1467.86,Brown,Glass,0.34,South
P06396,Cabinet,80.81,2023-07-11,225,1400.26,White,Plastic,0.13,North
P06397,Sofa,4.22,2022-10-29,325,1230.66,Green,Metal,0.33,West
P06398,Chair,2.85,2023-05-19,317,802.81,Red,Wood,0.24,West
P06399,Cabinet,73.67,2023-07-28,334,1227.32,Blue,Wood,0.35,West
P06400,Sofa,48.03,2022-07-02,476,1786.27,Brown,Metal,0.36,South
